Campaign,Type,Ware,Number
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,1
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,4
SLP-2005,CER,UNI,5
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,5
SLP-2005,CER,UNI,1
SLP-2005,CER,UNI,1
SLP-2005,CER,UNI,1
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,1
SLP-2005,CER,UNI,23
SLP-2005,CER,UNI,12
SLP-2005,CER,UNI,5
SLP-2005,CER,UNI,35
SLP-2005,CER,UNI,4
SLP-2005,CER,UNI,15
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,7
SLP-2005,CER,UNI,17
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,7
SLP-2005,CER,UNI,5
SLP-2005,CER,UNI,11
SLP-2005,CER,UNI,5
SLP-2005,CER,UNI,8
SLP-2005,CER,UNI,31
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,4
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,9
SLP-2005,CER,UNI,4
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,8
SLP-2005,CER,UNI,26
SLP-2005,CER,UNI,12
SLP-2005,CER,UNI,20
SLP-2005,CER,UNI,28
SLP-2005,CER,UNI,17
SLP-2005,CER,UNI,4
SLP-2005,CER,UNI,39
SLP-2005,CER,UNI,15
SLP-2005,CER,UNI,19
SLP-2005,CER,UNI,8
SLP-2005,CER,UNI,32
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,7
SLP-2005,CER,UNI,4
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,8
SLP-2005,CER,UNI,2
SLP-2005,CER,UNI,22
SLP-2005,CER,UNI,20
SLP-2005,CER,UNI,7
SLP-2005,CER,UNI,1
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,12
SLP-2005,CER,UNI,3
SLP-2005,CER,UNI,11
SLP-2005,CER,UNI,8
SLP-2005,CER,UNI,1
SLP-2005,CER,UNI,2
SLP-2005,CER,VAR,1
SLP-2005,STO,-0,1
SLP-2005,VAR,-0,1
